TUBGCP6	85378	0.947368421052632
RIC8A	60626	0.995833333333333
SIRT3	23410	1
ZRANB3	84083	1
ACVR2A	92	1
RIF1	55183	1
NEB	4703	1
FIGN	55137	1
TTC30A	92104	1
TTN	7273	0.990384615384615
ECEL1	9427	1
ASB18	401036	1
HDAC4	9759	1
KIF1A	547	1
SEPT2	4735	1
FOXF2	2295	1
NRN1	51299	1
ZKSCAN4	387032	1
HLA-A	3105	1
KIFC1	3833	1
SYNGAP1	8831	1
GATS	352954	1
PRSS1	5644	1
KIAA1875	340390	0.916666666666667
DCAF8L1	139425	1
RPS6KA6	27330	1
DCX	1641	0.990291262135922
SLITRK2	84631	1
PARS2	25973	1
PI4KB	5298	1
MEF2D	4209	1
KIAA1217	56243	1
ZEB1	6935	1
AGAP9	642517	1
CDK1	983	0.985590778097983
CTNNA3	29119	1
PRF1	5551	1
ANXA11	311	1
TACC2	10579	0.928571428571429
ADSSL1	122622	1
BAIAP3	8938	1
BAIAP3	8938	1
LDHD	197257	1
WWOX	51741	1
CD93	22918	1
COL18A1	80781	0.997183098591549
PCNT	5116	1
CECR2	27443	1
IL2RB	3560	1
SCN10A	6336	1
DDX4	54514	1
MAST4	375449	1
ARHGEF37	389337	1
TIGD6	81789	1
HLA-DQB2	3120	1
IMPG1	3617	1
PHIP	55023	1
BCKDHB	594	1
DSE	29940	1
SLC22A3	6581	1
C7orf69	80099	0.939393939393939
POLB	5423	1
RRM2B	50484	1
DMRT2	10655	0.988235294117647
PLAA	9373	1
KIAA0368	23392	1
SEC16A	9919	1
NHS	4810	1
MED12	9968	1
SERPINA7	6906	1
SLITRK4	139065	1
FLNA	2316	1
CTAG1A	246100	0.95
CTAG1B	1485	1
CTAG1B	1485	0.95
CCNL2	81669	1
CSMD2	114784	1
ZYG11A	440590	1
JAK1	3716	1
TSPAN2	10100	1
IGSF3	3321	1
OR5M8	219484	1
C11orf54	28970	1
DDX10	1662	1
MGA	23269	0.987341772151899
SYNM	23336	1
TRPV1	7442	1
PELP1	27043	1
TP53	7157	1
CCDC42	146849	1
APCDD1	147495	0.978260869565217
DSC3	1825	1
SMAD4	4089	1
BOD1L1	259282	1
TMEM165	55858	1
DCHS2	54798	0.988095238095238
STOX2	56977	1
F11	2160	1
APC	324	1
SOX30	11063	1
EBF1	1879	1
NOP16	51491	1
CMTR1	23070	1
SLC17A5	26503	1
AKAP12	9590	1
LPA	4018	1
TRAPPC9	83696	1
HDX	139324	1
RAB40AL	282808	1
SOX3	6658	1
CLIC2	1193	1
LATS2	26524	0.957446808510638
PARP4	143	0.989949748743719
GAS6	2621	0.9625
RASA3	22821	0.96875
ADAMTSL3	57188	0.971014492753623
FLOT2	2319	0.994285714285714
C2CD4C	126567	1
FTCD	10841	1
C22orf29	79680	0.963636363636364
LZTR1	8216	1
SMARCB1	6598	1
TNRC6B	23112	1
MCHR1	2847	0.977272727272727
FBLN1	2192	1
CAPN7	23473	1
SETD2	29072	0.980392156862745
AMOTL2	51421	1
SMC4	10051	0.976190476190476
AKR1B15	441282	1
MTMR7	9108	0.983193277310924
DDHD2	23259	1
KLF10	7071	0.98780487804878
RPS6	6194	0.992424242424242
CLTA	1211	1
C9orf41	138199	1
VPS13A	23230	0.975609756097561
TLE4	7091	0.993055555555556
MT-ND6	4541	1
SLC25A6	293	0.968085106382979
MAGEE1	57692	0.966666666666667
CACNB2	783	1
DDX11	1663	1
ACOT4	122970	0.909090909090909
OCA2	4948	1
MLYCD	23417	0.994475138121547
SLC38A8	146167	1
TP53	7157	1
TOP3A	7156	0.987012987012987
KIAA0100	9703	1
ZNF146	7705	1
SLC6A3	6531	1
RUSC2	9853	1
BRINP1	1620	1
MT-ND2	4536	0.993234100135318
MT-ND4	4538	0.98937784522003
MT-ND6	4541	0.994305239179954
IFNLR1	163702	0.983050847457627
PAFAH1B2	5049	0.959459459459459
ABCC4	10257	0.958333333333333
RPS17	6218	0.902144772117963
BRICD5	283870	1
NDRG4	65009	0.966666666666667
OR1A2	26189	0.963963963963964
TP53	7157	0.993311036789298
KRTAP1-1	81851	0.928571428571429
KRTAP1-1	81851	1
ITGA2B	3674	1
DCC	1630	0.977777777777778
ALPK2	115701	1
SNRPB	6628	1
CENPB	1059	1
PLXNB2	23654	1
CPT1B	1375	0.957446808510638
PRSS3	5646	0.904761904761905
PI4KB	5298	0.9921875
MEF2D	4209	1
IGFN1	91156	1
KIAA1217	56243	1
ZEB1	6935	1
AGAP9	642517	0.9375
ANXA11	311	0.992818671454219
MYRFL	196446	1
ADSSL1	122622	1
FLOT2	2319	1
COL18A1	80781	0.993564993564994
PCNT	5116	0.989010989010989
CECR2	27443	1
MAATS1	89876	1
MAST4	375449	1
ARHGEF37	389337	1
TIGD6	81789	1
HLA-DQB2	3120	1
DSE	29940	1
POLB	5423	0.932330827067669
DMRT2	10655	1
PLAA	9373	0.994318181818182
KIAA0368	23392	0.955555555555556
SEC16A	9919	0.990291262135922
NHS	4810	1
FLNA	2316	0.994298745724059
CTAG1B	1485	1
CTAG1B	1485	0.933333333333333
LATS2	26524	1
PARP4	143	1
RNASE10	338879	1
SNRPN	6638	1
LITAF	9516	0.96
GLOD4	51031	1
TM4SF5	9032	1
TP53	7157	1
PER1	5187	1
WDR16	146845	1
ARHGAP44	9912	1
FLOT2	2319	0.994366197183099
POLRMT	5442	1
MED16	10025	1
ALKBH7	84266	1
SMARCA4	6597	0.943181818181818
SSBP4	170463	1
ZNF229	7772	1
FKRP	79147	1
SLC8A2	6543	1
GRIN2D	2906	1
ZNF671	79891	0.98780487804878
HOXD11	3237	1
SEPT5	5413	1
BPIFC	254240	1
HMGXB4	10042	0.98989898989899
PICK1	9463	1
PPP6R2	9701	1
ATG7	10533	1
FRG2C	100288801	0.942857142857143
FRG2C	100288801	0.942857142857143
FRG2C	100288801	1
FRG2C	100288801	1
HS3ST1	9957	0.941176470588235
TBC1D9	23158	1
NR3C2	4306	0.951219512195122
GRIA2	2891	0.931034482758621
AGGF1	55109	1
ARSB	411	1
APC	324	1
DMXL1	1657	1
PRDM6	93166	1
FBN2	2201	0.933333333333333
PKD2L2	27039	1
PCDHGA7	56108	0.966666666666667
PCDHGA10	56106	0.974358974358974
TRIM41	90933	1
C8orf74	203076	1
TRAPPC9	83696	1
KIAA2026	158358	1
MPDZ	8777	1
UBAP2	55833	1
SHB	6461	1
PRRC2B	84726	1
RAI2	10742	0.983870967741935
CCDC22	28952	1
STARD8	9754	1
CNGA2	1260	1
PNMA6D	100287466	0.955555555555556
VBP1	7411	0.990740740740741
PADI1	29943	0.933333333333333
ARVCF	421	1
SHROOM4	57477	1
TRO	7216	0.993939393939394
COL4A5	1287	1
CASZ1	54897	1
PADI4	23569	1
AKR7A3	22977	1
E2F2	1870	1
HMGCL	3155	1
SF3A3	10946	1
CRTAC1	55118	1
CIT	11113	1
MGAT2	4247	1
MGAT2	4247	1
MGAT2	4247	1
FERMT2	10979	1
PACS2	23241	1
KLHL36	79786	1
ZC3H18	124245	1
SMYD4	114826	1
TP53	7157	1
MYH4	4622	1
HS3ST3B1	9953	0.991735537190083
LLGL1	3996	1
ACACA	31	1
GJD3	125111	0.983333333333333
B4GALNT2	124872	1
HSF5	124535	1
HEATR6	63897	1
DOT1L	84444	1
ZNRF4	148066	1
ZNF441	126068	1
SAMD1	90378	1
CPAMD8	27151	1
PLVAP	83483	1
MAST3	23031	1
TMEM161A	54929	1
BPIFB3	359710	1
LMCD1	29995	1
TMEM158	25907	1
SHQ1	55164	1
UPK1B	7348	1
COL6A5	256076	1
GAB1	2549	1
LSM11	134353	1
MT-ND4	4538	0.996
RGAG1	57529	1
CUBN	8029	0.962264150943396
IFIT3	3437	0.986666666666667
HRAS	3265	0.984615384615385
ALG10B	144245	1
ALG10B	144245	0.95
GALNT6	11226	0.9375
KRT77	374454	0.967741935483871
PRDM4	11108	1
ATXN2	6311	0.911764705882353
TPCN1	53373	0.950819672131147
RGS6	9628	0.903225806451613
SERPINA12	145264	0.945578231292517
PGP	283871	1
ZNF768	79724	1
HEATR3	55027	0.95
NOD2	64127	1
CLUH	23277	0.994818652849741
SPNS3	201305	0.955056179775281
POLR2A	5430	0.985294117647059
POLR2A	5430	0.939393939393939
TP53	7157	1
SLFN13	146857	0.949275362318841
MSL1	339287	0.949367088607595
ITGA2B	3674	0.947368421052632
EP300	2033	0.985714285714286
PNPLA3	80339	0.954887218045113
SNRNP48	154007	0.974683544303797
FAM8A1	51439	0.916666666666667
DAXX	1616	0.940298507462687
PHF1	5252	0.946428571428571
IRAK1BP1	134728	0.94047619047619
SNAP91	9892	0.96969696969697
AGPAT6	137964	0.936936936936937
GSDMD	79792	0.99009900990099
MT-ND1	4535	0.971111111111111
MT-CYB	4519	0.98804347826087
XPNPEP2	7512	1
DMRTB1	63948	0.978723404255319
PROX1	5629	1
DNHD1	144132	1
TNKS1BP1	85456	1
HNRNPUL2	221092	0.9923273657289
PIWIL4	143689	1
PVRL1	5818	0.986301369863014
TRPM2	7226	0.995169082125604
RFT1	91869	1
VWDE	221806	1
MT-CO3	4514	0.997581620314389
SHROOM2	357	0.966101694915254
TSPYL2	64061	0.944444444444444
KDM1A	23028	0.989730423620026
ZNF326	284695	0.970588235294118
GREM2	64388	0.973684210526316
CUBN	8029	0.989247311827957
OGDHL	55753	1
PALD1	27143	1
KMT2D	8085	1
AGAP2	116986	0.992
LEMD3	23592	1
MDM1	56890	1
E2F7	144455	0.978947368421053
RHOF	54509	1
TGM1	7051	1
BAZ1A	11177	0.989130434782609
DNAAF2	55172	1
WDR89	112840	1
BEGAIN	57596	1
MTA1	9112	0.980392156862745
MGA	23269	1
WDR90	197335	0.995348837209302
CDH11	1009	1
MTSS1L	92154	1
KDM6B	23135	0.984375
NOS2	4843	1
NF1	4763	1
DBF4B	80174	0.991228070175439
ABCC3	8714	1
TMEM259	91304	0.997442455242967
IRGC	56269	1
PPM1B	5495	0.963636363636364
LOXL3	84695	1
ABCB11	8647	1
NEUROD1	4760	1
PREX1	57580	0.952380952380952
RBM38	55544	0.979166666666667
MICAL3	57553	1
CDC25A	993	1
GLYCTK	132158	1
IL1RAP	3556	0.964285714285714
BOD1L1	259282	0.978947368421053
ATP10D	57205	1
SHROOM3	57619	0.966101694915254
SHROOM3	57619	0.982758620689655
PDZD2	23037	0.96
EPB41L4A	64097	0.957627118644068
HLA-DQA2	3118	0.987654320987654
QKI	9444	1
GPNMB	10457	0.90625
MDFIC	29969	1
ZC3HAV1	56829	0.972222222222222
ZNF425	155054	0.991666666666667
LCN9	392399	0.96969696969697
MT-CO2	4513	0.992125984251969
PDE4B	5142	1
ST6GALNAC3	256435	1
AMPD2	271	0.977272727272727
EPS8L3	79574	0.947368421052632
SFMBT2	57713	1
SFMBT2	57713	1
DHTKD1	55526	1
GAD2	2572	0.987341772151899
ZNF438	220929	1
ANXA8	653145	0.962962962962963
FAM21A	387680	1
FAM21A	387680	1
IFIT3	3437	1
CYP2C8	1558	1
COX15	1355	1
ASCL2	430	1
STK33	65975	0.948717948717949
KRT83	3889	1
KRT85	3891	1
SYT1	6857	0.986666666666667
COG6	57511	0.966292134831461
CYFIP1	23191	1
NPAP1	23742	0.983606557377049
MSLNL	401827	1
ABCA3	21	1
CTCF	10664	1
SNTB2	6645	1
WWP2	11060	0.987654320987654
WWP2	11060	0.987341772151899
VAC14	55697	1
PELP1	27043	0.972222222222222
TP53	7157	0.976744186046512
KDM6B	23135	0.984615384615385
PER1	5187	0.991935483870968
MYH4	4622	1
SUZ12	23512	0.977443609022556
TMEM132E	124842	1
SLFN5	162394	1
LRRC37A	9884	1
MKNK2	2872	0.956521739130435
C19orf35	374872	1
FBN3	84467	1
ZNF121	7675	1
SMARCA4	6597	1
ZNF653	115950	0.947368421052632
RFX1	5989	1
LPHN1	22859	1
AKAP8	10270	1
C19orf44	84167	1
PDE4C	5143	1
ZNF208	7757	0.961904761904762
ZNF607	84775	0.983870967741935
SAMD4B	55095	0.973684210526316
DEDD2	162989	1
RELB	5971	1
CCDC114	93233	0.976744186046512
TMEM131	23505	1
MFSD9	84804	0.986842105263158
ST6GAL2	84620	1
RANBP2	5903	0.991452991452991
XBP1	7494	1
SEC14L4	284904	0.987012987012987
KCNH8	131096	1
UBA3	9039	1
CRYBG3	131544	0.987341772151899
DZIP3	9666	0.990476190476191
PHLDB2	90102	0.989473684210526
ATR	545	0.972477064220184
ZIC1	7545	1
ART3	419	0.96
HSD17B13	345275	1
SPP1	6696	1
MMRN1	22915	0.962962962962963
UBE2D3	7323	1
PPA2	27068	1
NDST4	64579	0.986301369863014
SYNPO2	171024	1
PABPC4L	132430	1
TDO2	6999	1
GALNTL6	442117	0.981132075471698
TENM3	55714	1
TENM3	55714	1
T	6862	1
GIMAP1	170575	0.941176470588235
LMBR1	64327	1
VLDLR	7436	1
ZDHHC21	340481	0.980952380952381
PRSS3	5646	1
PRUNE2	158471	0.990654205607477
CEP78	84131	0.988636363636364
PHF2	5253	0.985294117647059
OR13C8	138802	1
DENND1A	57706	1
ODF2	4957	0.985714285714286
QSOX2	169714	1
MT-ND5	4540	0.988262910798122
MAGEB1	4112	1
RPGR	6103	1
KDM5C	8242	1
AR	367	1
OPHN1	4983	1
ZDHHC15	158866	1
ZDHHC15	158866	1
PABPC5	140886	0.98
TMSB15A	11013	1
PLP1	5354	0.968253968253968
COL4A6	1288	1
ACTRT1	139741	0.983870967741935
CTAG1A	246100	0.99063670411985
CTAG1B	1485	0.997767857142857
COL16A1	1307	1
DCDC2B	149069	1
DMRTB1	63948	1
CDCP2	200008	0.975903614457831
TRIM33	51592	1
CD69	969	1
KRAS	3845	1
RPAP1	26015	1
PLD2	5338	1
TP53	7157	0.992771084337349
ALOX12B	242	1
LRRC37A2	474170	1
RNF43	54894	1
BRIP1	83990	1
PRKAR1A	5573	1
NUP85	79902	1
CBX2	84733	0.994505494505495
SALL3	27164	1
MATK	4145	1
FSD1	79187	1
PTPRS	5802	1
ZNF226	7769	1
PEX26	55670	0.966386554621849
PVALB	5816	0.990740740740741
MFNG	4242	1
TAB2	23118	1
MT-CYB	4519	0.972768532526475
PRKCZ	5590	1
CHD5	26038	1
COL16A1	1307	1
DCDC2B	149069	0.964285714285714
CDCP2	200008	0.954545454545455
TRIM33	51592	1
KIF26B	55083	1
CD69	969	1
KRAS	3845	1
PCK2	5106	1
PCK2	5106	1
MYO9A	4649	1
ARID3B	10620	1
CSPG4	1464	1
ST20	400410	1
PLD2	5338	1
TP53	7157	0.99866844207723
ALOX12B	242	1
HDAC5	10014	1
RNF43	54894	1
BRIP1	83990	1
PRKAR1A	5573	0.982142857142857
NUP85	79902	0.976744186046512
CBX2	84733	1
FASN	2194	0.97153024911032
SALL3	27164	1
MATK	4145	1
FSD1	79187	1
PTPRS	5802	1
ZNF226	7769	0.992424242424242
PEX26	55670	0.989010989010989
PES1	23481	0.991902834008097
PVALB	5816	1
MFNG	4242	1
TAB2	23118	1
DDX20	11218	1
FAM46C	54855	1
SPAG17	200162	0.966666666666667
DNAH14	127602	1
MYOF	26509	1
FREM2	341640	0.977011494252874
DIS3	22894	0.996923076923077
SPACA7	122258	1
ATP11A	23250	1
ADPRHL1	113622	1
OR4K1	79544	0.96969696969697
TTC7B	145567	1
ATP2A3	489	1
TP53	7157	1
CTDP1	9150	0.944444444444444
ANKRD30BL	554226	1
KIAA1257	57501	1
ZNF107	51427	1
MAGI2	9863	1
CACNA2D1	781	1
PPP1R9A	55607	0.99236641221374
CYP3A43	64816	0.973684210526316
RUNX1T1	862	1
ZNF706	51123	1
PLEC	5339	0.903225806451613
DGAT1	8694	1
SLC39A4	55630	1
SPATA31A6	389730	1
MT-ND5	4540	0.975059382422803
EIF1AX	1964	0.988636363636364
HAUS7	55559	0.972222222222222
ZBTB40	9923	1
HTR1D	3352	1
HMGB4	127540	1
CSF3R	1441	1
DMRTB1	63948	1
LAMTOR5	10542	1
HMCN1	83872	1
RAB3GAP2	25782	0.996563573883162
ARID5B	84159	1
PTEN	5728	1
RRP12	23223	1
USP47	55031	1
NR1H3	10062	1
FAM181B	220382	1
REXO2	25996	0.998945147679325
GRIK4	2900	1
ANO6	196527	1
CSAD	51380	1
CPM	1368	1
HSPH1	10808	1
WBP4	11193	1
RBM23	55147	1
RALGAPA1	253959	1
ZBTB25	7597	1
EXD2	55218	1
LTK	4058	1
SORD	6652	0.998134328358209
ANP32A	8125	1
NR2F2	7026	1
SYNM	23336	1
WDR90	197335	1
DNAH3	55567	1
HS3ST2	9956	1
PRRT2	112476	1
WDR16	146845	0.993865030674847
TBX2	6909	0.997134670487106
RHBDF2	79651	1
TAF4B	6875	1
TRAPPC8	22878	1
C18orf54	162681	1
FSD1	79187	0.994117647058824
KDM4B	23030	1
CASP14	23581	1
NXNL1	115861	1
GRAMD1A	57655	1
ZNF146	7705	0.993377483443709
ZNF607	84775	1
SIPA1L3	23094	0.986842105263158
CYP2A13	1553	1
NLRP7	199713	1
ZNF628	89887	0.978723404255319
ATP6V1B1	525	0.99738219895288
DUSP2	1844	1
SEPT10	151011	1
LRP1B	53353	1
KYNU	8942	1
ACVR1	90	1
COL3A1	1281	1
MFF	56947	1
CHGB	1114	0.995454545454545
SUN5	140732	1
CSE1L	1434	1
ATP9A	10079	0.994413407821229
KRTAP23-1	337963	1
GGT1	2678	1
NF2	4771	1
APOBEC3G	60489	1
KIAA0930	23313	1
ITPR1	3708	1
ZDHHC3	51304	1
JAKMIP1	152789	1
ATP8A1	10396	1
TBCK	93627	1
DNAH5	1767	0.993975903614458
FOXC1	2296	1
SLC22A23	63027	1
HDGFL1	154150	0.966101694915254
HIST1H4B	8366	0.99
C4A	720	1
SLC29A1	2030	1
CLIC5	53405	1
C1GALT1	56913	1
IGFBP3	3486	0.99672131147541
PPP1R35	221908	1
SLC12A9	56996	1
UFSP1	402682	1
MGAM	8972	1
KMT2C	58508	1
C8orf48	157773	1
TEX15	56154	1
ATP6V0D2	245972	0.993006993006993
FOCAD	54914	1
SUSD3	203328	1
SLC44A1	23446	1
PSMD5	5711	1
SETX	23064	0.994871794871795
VAV2	7410	1
LONRF3	79836	1
LATS2	26524	0.986666666666667
PARP4	143	1
RBM26	64062	1
IRS2	8660	0.974683544303797
GAS6	2621	1
RASA3	22821	0.933734939759036
ADAMTSL3	57188	0.967741935483871
FTCD	10841	0.977653631284916
C22orf29	79680	0.982142857142857
LZTR1	8216	1
SMARCB1	6598	1
TNRC6B	23112	1
MCHR1	2847	0.951086956521739
FBLN1	2192	0.95
CAPN7	23473	0.944444444444444
SETD2	29072	0.969465648854962
LRIG1	26018	0.933333333333333
AMOTL2	51421	0.954545454545455
SMC4	10051	1
MTMR7	9108	0.976744186046512
DDHD2	23259	0.930232558139535
KLF10	7071	0.938775510204082
RPS6	6194	0.96551724137931
CLTA	1211	0.92
C9orf41	138199	1
VPS13A	23230	0.973333333333333
TLE4	7091	0.948186528497409
TPRN	286262	1
SLC25A6	293	0.944055944055944
MAGEE1	57692	0.972972972972973
S100PBP	64766	0.984848484848485
DMRTA2	63950	1
OBSCN	84033	1
PTEN	5728	0.919540229885057
PRAP1	118471	0.970588235294118
GMPR2	51292	0.924528301886792
HEATR5A	25938	0.931818181818182
MICAL3	57553	0.936170212765957
NF2	4771	0.970588235294118
PPP6R2	9701	1
BASP1	10409	0.982926829268293
MRAP2	112609	0.976744186046512
ASCC3	10973	1
SLC22A16	85413	0.923076923076923
SLC18B1	116843	0.941747572815534
FHL1	2273	0.953488372093023
DMRTB1	63948	1
PROX1	5629	1
DNHD1	144132	1
TNKS1BP1	85456	1
PIWIL4	143689	1
PVRL1	5818	1
ST3GAL4	6484	1
TRPM2	7226	1
SUSD2	56241	0.990291262135922
RFT1	91869	1
VWDE	221806	1
MT-CO3	4514	0.998823529411765
SHROOM2	357	1
TSPYL2	64061	1
CACNB2	783	1
DDX11	1663	0.997858672376874
OCA2	4948	1
MLYCD	23417	0.99748743718593
SLC38A8	146167	1
TP53	7157	1
TOP3A	7156	1
KIAA0100	9703	1
ZNF146	7705	0.983050847457627
UGT2A1	10941	1
SOWAHA	134548	0.99537037037037
FLNC	2318	0.922222222222222
PODXL	5420	1
GBX1	2636	1
NRBP2	340371	1
RUSC2	9853	1
BRINP1	1620	1
MT-ND2	4536	0.997601918465228
MT-ND4	4538	0.990740740740741
MT-ND5	4540	0.943462897526502
MT-ND5	4540	0.945238095238095
MT-ND6	4541	0.992239467849224
SDF4	51150	1
EXOSC10	5394	1
PADI1	29943	0.980392156862745
FLG	2312	0.992307692307692
CRNN	49860	1
ARHGEF2	9181	1
NAV1	89796	1
DSTYK	25778	1
WAPAL	23063	1
KIF20B	9585	0.990654205607477
COPB1	1315	0.972972972972973
UBC	7316	0.94331983805668
RNF6	6049	1
FRY	10129	1
DACH1	1602	1
PRMT5	10419	1
FAM179B	23116	1
AK7	122481	1
OR1G1	8390	1
ZNF232	7775	1
TP53	7157	0.99642431466031
MYH1	4619	1
MYO18A	399687	1
RAPGEFL1	51195	1
CBX2	84733	1
CCDC40	55036	1
ZBTB7C	201501	1
ZNF516	9658	1
ZNF236	7776	1
MED16	10025	0.99438202247191
INSR	3643	0.977777777777778
ZNF837	116412	1
SLC27A5	10998	1
NDUFS1	4719	1
CREB1	1385	0.986486486486487
ZNF280B	140883	1
SEC24B	10427	0.985294117647059
IQGAP2	10788	0.990909090909091
LYSMD3	116068	0.981818181818182
FBXL17	64839	1
FSTL4	23105	1
FSTL4	23105	1
ANXA6	309	0.977777777777778
SGCD	6444	0.990990990990991
DBN1	1627	0.970660146699266
RGS17	26575	1
GET4	51608	0.991071428571429
ZNF727	442319	1
INTS10	55174	1
WHSC1L1	54904	1
CDKN2A	1029	1
OR13J1	392309	0.975609756097561
MT-CYB	4519	0.996739130434783
SHROOM2	357	1
CTPS2	56474	0.99468085106383
GLRA4	441509	1
CNGA2	1260	1
IKBKG	8517	1
SRRM1	10250	0.975308641975309
AHDC1	27245	1
LDB3	11155	1
RNASE8	122665	0.928571428571429
ZNF213	7760	0.96
USP31	57478	0.942857142857143
TP53	7157	1
MYH1	4619	0.914285714285714
SCUBE1	80274	1
SMC1B	27127	0.983606557377049
CCRN4L	25819	0.923076923076923
F2RL1	2150	1
PCDHB3	56132	0.975757575757576
GJB7	375519	1
REEP4	80346	1
EMILIN1	11117	0.910798122065728
FRMPD1	22844	0.972972972972973
MT-ND1	4535	0.998854524627721
MT-ND2	4536	0.983516483516483
AMPD2	271	0.989130434782609
ANXA8	653145	1
FAM21A	387680	1
FAM21A	387680	1
CYP2C8	1558	0.987878787878788
COX15	1355	0.992753623188406
SYT1	6857	1
COG6	57511	0.994444444444444
CYFIP1	23191	0.994708994708995
ABCA3	21	1
CTCF	10664	0.990654205607477
WWP2	11060	0.923076923076923
WWP2	11060	0.923076923076923
VAC14	55697	1
ZNF23	7571	1
PELP1	27043	0.997076023391813
TP53	7157	1
KDM6B	23135	1
PER1	5187	1
SUZ12	23512	0.994505494505495
SLFN5	162394	1
PIEZO2	63895	1
MKNK2	2872	0.9957805907173
FBN3	84467	1
ZNF121	7675	1
SMARCA4	6597	0.96969696969697
ZNF653	115950	1
RFX1	5989	1
LPHN1	22859	0.989130434782609
AKAP8	10270	0.994594594594595
ZNF607	84775	1
SAMD4B	55095	1
DEDD2	162989	1
CCDC114	93233	1
TMEM131	23505	0.983870967741935
MFSD9	84804	0.993197278911565
RANBP2	5903	0.983333333333333
TSPEAR	54084	1
XBP1	7494	1
UBA3	9039	0.997881355932203
ATR	545	1
ZIC1	7545	1
OPA1	4976	1
UBE2D3	7323	1
PPA2	27068	0.996932515337423
